product_id,category,product_name,location_id,year,month,original_value,original_unit,original_currency,price_mad,price_usd,price_real_mad,confidence,precision,collection_method,source_id
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2016,,101.5000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2017,,98.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2018,,100.2300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2019,,97.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2020,,113.4300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2021,,131.4700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2022,,69300.0000,MAD/tonne,MAD,69.3000,6.8209,62.3106,official,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2022,,152.3800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2022,,6820.4000,USD/tonne,USD,69.2953,6.8204,62.3063,official,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2023,,198.1100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2023,,8893.1000,USD/tonne,USD,90.0871,8.8931,76.3506,official,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2023,,90100.0000,MAD/tonne,MAD,90.1000,8.8944,76.3615,official,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2024,,10560.9000,USD/tonne,USD,105.0810,10.5609,88.1893,official,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2024,,230.8700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2024,,105000.0000,MAD/tonne,MAD,105.0000,10.5528,88.1213,official,exact,file_download,FAOSTAT
MEAT-GOAT,Meat,Goat,MA-NATIONAL,2025,,264.7200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1970,,7.8000,MAD/kg,MAD,7.8000,1.5415,68.1546,estimated,approximate,manual,MANUAL
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1985,,32.0000,MAD/kg,MAD,32.0000,3.1809,77.0976,estimated,approximate,manual,MANUAL
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1991,,39000.0000,MAD/tonne,MAD,39.0000,4.4776,69.0331,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1991,,4479.4000,USD/tonne,USD,39.0156,4.4794,69.0607,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1991,,74.7600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1992,,40200.0000,MAD/tonne,MAD,40.2000,4.7073,67.2944,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1992,,77.0600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1992,,4708.4000,USD/tonne,USD,40.2097,4.7084,67.3107,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1993,,44150.0000,MAD/tonne,MAD,44.1500,4.7473,70.2647,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1993,,84.6300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1993,,4748.0000,USD/tonne,USD,44.1564,4.7480,70.2749,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1994,,5268.0000,USD/tonne,USD,48.4656,5.2680,73.3611,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1994,,48480.0000,MAD/tonne,MAD,48.4800,5.2696,73.3829,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1994,,92.9300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1995,,92.3900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1995,,5643.9000,USD/tonne,USD,48.1989,5.6439,68.7475,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1995,,48200.0000,MAD/tonne,MAD,48.2000,5.6440,68.7491,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1996,,52900.0000,MAD/tonne,MAD,52.9000,6.0665,73.2646,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1996,,6069.4000,USD/tonne,USD,52.9252,6.0694,73.2994,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1996,,101.4000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1997,,51400.0000,MAD/tonne,MAD,51.4000,5.3935,70.4556,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1997,,5395.1000,USD/tonne,USD,51.4153,5.3951,70.4766,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1997,,98.5300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1998,,98.2400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1998,,51250.0000,MAD/tonne,MAD,51.2500,5.3385,68.3678,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1998,,51.2500,MAD/kg,MAD,51.2500,5.3385,68.3678,estimated,approximate,manual,MANUAL
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1998,,5336.1000,USD/tonne,USD,51.2266,5.3361,68.3365,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1999,,98.2400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1999,,51250.0000,MAD/tonne,MAD,51.2500,5.2296,67.9028,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,1999,,5227.2000,USD/tonne,USD,51.2266,5.2272,67.8717,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2000,,4300.9000,USD/tonne,USD,45.7186,4.3009,59.4477,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2000,,45700.0000,MAD/tonne,MAD,45.7000,4.2992,59.4235,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2000,,87.6000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2001,,4304.2000,USD/tonne,USD,48.6375,4.3042,62.8536,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2001,,48650.0000,MAD/tonne,MAD,48.6500,4.3053,62.8698,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2001,,93.2600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2002,,103.9000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2002,,54200.0000,MAD/tonne,MAD,54.2000,4.9183,68.1371,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2002,,4918.1000,USD/tonne,USD,54.1975,4.9181,68.1339,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2003,,5901.2000,USD/tonne,USD,56.4745,5.9012,70.1770,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2003,,56500.0000,MAD/tonne,MAD,56.5000,5.9039,70.2087,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2003,,108.3000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2004,,108.3000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2004,,6371.2000,USD/tonne,USD,56.5125,6.3712,69.1910,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2004,,56500.0000,MAD/tonne,MAD,56.5000,6.3698,69.1756,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2005,,98.5300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2005,,5798.1000,USD/tonne,USD,51.4291,5.7981,62.3544,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2005,,51400.0000,MAD/tonne,MAD,51.4000,5.7948,62.3190,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2006,,6207.7000,USD/tonne,USD,54.6278,6.2077,64.1261,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2006,,54600.0000,MAD/tonne,MAD,54.6000,6.2045,64.0935,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2006,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2007,,120.9400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2008,,131.3600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2009,,115.8400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2010,,114.1600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2011,,118.0000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2012,,116.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2013,,117.3200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2014,,106.9200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2015,,91.5800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2016,,101.5000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2017,,98.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2018,,100.2300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2019,,97.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2020,,107.7300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2021,,118.5900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2022,,6702.3000,USD/tonne,USD,68.0954,6.7023,61.2275,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2022,,130.5400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2022,,68100.0000,MAD/tonne,MAD,68.1000,6.7028,61.2316,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2023,,8903.0000,USD/tonne,USD,90.1874,8.9030,76.4356,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2023,,172.9000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2023,,90200.0000,MAD/tonne,MAD,90.2000,8.9042,76.4463,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2024,,195.7100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2024,,102100.0000,MAD/tonne,MAD,102.1000,10.2613,85.6875,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2024,,10269.2000,USD/tonne,USD,102.1785,10.2692,85.7534,official,exact,file_download,FAOSTAT
MEAT-SHEEP,Meat,Sheep,MA-NATIONAL,2025,,219.1600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
